"","age_of_exp","property_type","room_type","accommodates","price","min_cost_per_night","host_response_time","host_response_rate","review_scores_cleanliness","review_scores_value","total_revenue_clean","log_total_revenue","rev_per_2_guest_clean","log_price","log_review_scores_value","log_age_of_exp","sqrt_age_of_exp","log_review_scores_rating","log_accommodates","sqrt_accommodates","log_host_response_rate"
"5128",2.88,"Apartment","Entire home/apt",3,75,"$220","within an hour",1,8,9,2200,7.69666708152646,110,4.33073334028633,2.30258509299405,1.35583515363518,1.69705627484771,4.57471097850338,1.38629436111989,1.73205080756888,0.693147180559945
"5129",2.88,"Apartment","Entire home/apt",2,99,"$99","within a few hours",0.67,9,9,594,6.38856140554563,99,4.60517018598809,2.30258509299405,1.35583515363518,1.69705627484771,4.47733681447821,1.09861228866811,1.4142135623731,0.512823626428664
"5130",2.88,"Apartment","Entire home/apt",4,189,"$378","within a few hours",1,9,9,5292,8.57414047185799,189,5.24702407216049,2.30258509299405,1.35583515363518,1.69705627484771,4.55387689160054,1.6094379124341,2,0.693147180559945
"5131",2.88,"Apartment","Entire home/apt",6,225,"$675","within a few hours",0.92,8,7,5400,8.59433940059289,225,5.42053499927229,2.07944154167984,1.35583515363518,1.69705627484771,4.18965474202643,1.94591014905531,2.44948974278318,0.65232518603969
"5132",2.88,"Apartment","Entire home/apt",5,175,"$525","within a few hours",0.92,9,10,2100,7.650168700845,175,5.17048399503815,2.39789527279837,1.35583515363518,1.69705627484771,4.61512051684126,1.79175946922805,2.23606797749979,0.65232518603969
"5133",2.88,"Apartment","Entire home/apt",4,400,"$1,200","within a few hours",0.92,8,8,2400,7.78364059622125,400,5.99396142730657,2.19722457733622,1.35583515363518,1.69705627484771,4.61512051684126,1.6094379124341,2,0.65232518603969
"5134",2.88,"Apartment","Entire home/apt",2,125,"$375","within a few hours",0.9,9,8,3750,8.22977775008189,125,4.83628190695148,2.19722457733622,1.35583515363518,1.69705627484771,4.39444915467244,1.09861228866811,1.4142135623731,0.641853886172395
"5135",2.88,"Apartment","Entire home/apt",2,130,"$260","within a few hours",0.92,8,8,520,6.25575004175337,130,4.87519732320115,2.19722457733622,1.35583515363518,1.69705627484771,4.39444915467244,1.09861228866811,1.4142135623731,0.65232518603969
"5136",2.88,"Apartment","Entire home/apt",2,125,"$375","within a few hours",0.92,10,6,750,6.62140565176413,125,4.83628190695148,1.94591014905531,1.35583515363518,1.69705627484771,4.39444915467244,1.09861228866811,1.4142135623731,0.65232518603969
"5137",2.88,"Apartment","Private room",2,75,"$75","within a day",0.91,10,9,300,5.70711026474888,75,4.33073334028633,2.30258509299405,1.35583515363518,1.69705627484771,4.61512051684126,1.09861228866811,1.4142135623731,0.647103242058539
"5138",2.88,"Apartment","Private room",2,39,"$54","within an hour",1,8,9,864,6.76272950693188,54,3.68887945411394,2.30258509299405,1.35583515363518,1.69705627484771,4.48863636973214,1.09861228866811,1.4142135623731,0.693147180559945
"5139",2.88,"Apartment","Entire home/apt",4,165,"$330","within a day",0.7,10,9,4620,8.43836641087027,165,5.11198778835654,2.30258509299405,1.35583515363518,1.69705627484771,4.61512051684126,1.6094379124341,2,0.53062825106217
"5140",2.87,"Apartment","Entire home/apt",2,160,"$320","within an hour",1,10,9,2560,7.84815308619953,160,5.08140436498446,2.30258509299405,1.35325450704169,1.69410743460974,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5141",2.87,"Apartment","Entire home/apt",2,115,"$230","within a few hours",0.9,10,9,6900,8.8394216076206,115,4.75359019110636,2.30258509299405,1.35325450704169,1.69410743460974,4.55387689160054,1.09861228866811,1.4142135623731,0.641853886172395
"5142",2.87,"Apartment","Entire home/apt",1,92,"$644","within a few hours",0.75,9,10,3864,8.25971696102152,92,4.53259949315326,2.39789527279837,1.35325450704169,1.69410743460974,4.61512051684126,0.693147180559945,1,0.559615787935423
"5143",2.87,"Apartment","Entire home/apt",4,90,"$110","within a day",0.57,10,10,440,6.08904487544685,110,4.51085950651685,2.39789527279837,1.35325450704169,1.69410743460974,4.61512051684126,1.6094379124341,2,0.451075619360217
"5144",2.87,"Apartment","Private room",1,40,"$80","within a day",0.56,8,6,160,5.08140436498446,40,3.71357206670431,1.94591014905531,1.35325450704169,1.69410743460974,4.11087386417331,0.693147180559945,1,0.444685821261446
"5145",2.87,"Apartment","Entire home/apt",4,200,"$400","within a few hours",1,10,10,6400,8.764209507142,200,5.30330490805908,2.39789527279837,1.35325450704169,1.69410743460974,4.61512051684126,1.6094379124341,2,0.693147180559945
"5146",2.87,"Apartment","Entire home/apt",2,100,"$300","within a day",1,10,9,8400,9.03610602536485,100,4.61512051684126,2.30258509299405,1.35325450704169,1.69410743460974,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5147",2.87,"Apartment","Entire home/apt",3,110,"$330","within a few hours",0.96,10,9,5280,8.57187075270693,110,4.70953020131233,2.30258509299405,1.35325450704169,1.69410743460974,4.55387689160054,1.38629436111989,1.73205080756888,0.672944473242426
"5148",2.87,"Apartment","Private room",1,45,"$45","within an hour",1,10,9,1890,7.54486106865846,45,3.8286413964891,2.30258509299405,1.35325450704169,1.69410743460974,4.53259949315326,0.693147180559945,1,0.693147180559945
"5149",2.87,"Apartment","Entire home/apt",2,125,"$250","a few days or more",0.28,8,8,2000,7.60140233458373,125,4.83628190695148,2.19722457733622,1.35325450704169,1.69410743460974,4.39444915467244,1.09861228866811,1.4142135623731,0.246860077931526
"5150",2.87,"Apartment","Private room",2,49,"$79","within a day",0.96,9,8,2054,7.62803112693033,79,3.91202300542815,2.19722457733622,1.35325450704169,1.69410743460974,4.48863636973214,1.09861228866811,1.4142135623731,0.672944473242426
"5151",2.87,"Apartment","Private room",2,95,"$95","within a few hours",0.96,9,9,4370,8.38274709486331,95,4.56434819146784,2.30258509299405,1.35325450704169,1.69410743460974,4.55387689160054,1.09861228866811,1.4142135623731,0.672944473242426
"5152",2.87,"Boat","Entire home/apt",4,125,"$500","within an hour",1,10,10,3000,8.00670084544037,125,4.83628190695148,2.39789527279837,1.35325450704169,1.69410743460974,4.61512051684126,1.6094379124341,2,0.693147180559945
"5153",2.86,"Apartment","Entire home/apt",2,80,"$240","within a few hours",1,10,9,10560,9.26492324974647,80,4.39444915467244,2.30258509299405,1.35066718347674,1.69115345252878,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"5154",2.86,"Apartment","Entire home/apt",4,300,"$600","within a few hours",0.96,10,9,7200,8.88197518424887,300,5.70711026474888,2.30258509299405,1.35066718347674,1.69115345252878,4.54329478227,1.6094379124341,2,0.672944473242426
"5155",2.86,"Apartment","Entire home/apt",2,139,"$278","within a day",1,10,10,2780,7.93056585423396,139,4.9416424226093,2.39789527279837,1.35066718347674,1.69115345252878,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5156",2.86,"House","Private room",3,59,"$118","within a few hours",0.95,8,9,5664,8.64206217346211,59,4.0943445622221,2.30258509299405,1.35066718347674,1.69115345252878,4.54329478227,1.38629436111989,1.73205080756888,0.667829372575655
"5157",2.86,"Boat","Entire home/apt",6,275,"$825","within a day",1,10,10,9900,9.20039104112251,275,5.62040086571715,2.39789527279837,1.35066718347674,1.69115345252878,4.61512051684126,1.94591014905531,2.44948974278318,0.693147180559945
"5158",2.86,"Apartment","Entire home/apt",2,79,"$79","within a day",0.86,8,8,2844,7.95331834656043,79,4.38202663467388,2.19722457733622,1.35066718347674,1.69115345252878,4.4188406077966,1.09861228866811,1.4142135623731,0.62057648772511
"5159",2.86,"Loft","Entire home/apt",3,100,"$100","within an hour",1,8,9,2800,7.93773177526011,100,4.61512051684126,2.30258509299405,1.35066718347674,1.69115345252878,4.52178857704904,1.38629436111989,1.73205080756888,0.693147180559945
"5160",2.86,"Apartment","Entire home/apt",5,160,"$160","within a few hours",0.93,8,4,320,5.77144112313002,160,5.08140436498446,1.6094379124341,1.35066718347674,1.69115345252878,3.71357206670431,1.79175946922805,2.23606797749979,0.657520002916794
"5161",2.86,"Apartment","Entire home/apt",3,145,"$145","within a day",0.69,7,8,3770,8.23509549725836,145,4.98360662170834,2.19722457733622,1.35066718347674,1.69115345252878,4.39444915467244,1.38629436111989,1.73205080756888,0.524728528934982
"5162",2.86,"Apartment","Entire home/apt",2,99,"$297","within a day",0.7,10,9,3564,8.1789193328484,99,4.60517018598809,2.30258509299405,1.35066718347674,1.69115345252878,4.57471097850338,1.09861228866811,1.4142135623731,0.53062825106217
"5163",2.86,"Apartment","Entire home/apt",2,70,"$70","within a day",0.86,10,10,140,4.94875989037817,70,4.26267987704132,2.39789527279837,1.35066718347674,1.69115345252878,4.61512051684126,1.09861228866811,1.4142135623731,0.62057648772511
"5164",2.86,"Apartment","Private room",1,50,"$200","within a day",0.67,10,10,1200,7.09090982207998,50,3.93182563272433,2.39789527279837,1.35066718347674,1.69115345252878,4.61512051684126,0.693147180559945,1,0.512823626428664
"5165",2.86,"Apartment","Entire home/apt",2,99,"$297","within a day",0.8,8,8,2970,7.99665387546261,99,4.60517018598809,2.19722457733622,1.35066718347674,1.69115345252878,4.56434819146784,1.09861228866811,1.4142135623731,0.587786664902119
"5166",2.86,"Bed & Breakfast","Private room",3,56,"$224","within a few hours",1,10,10,22400,10.0168608797038,56,4.04305126783455,2.39789527279837,1.35066718347674,1.69115345252878,4.54329478227,1.38629436111989,1.73205080756888,0.693147180559945
"5167",2.86,"Boat","Entire home/apt",4,200,"$600","within an hour",1,9,8,8400,9.03610602536485,200,5.30330490805908,2.19722457733622,1.35066718347674,1.69115345252878,4.61512051684126,1.6094379124341,2,0.693147180559945
"5168",2.85,"Apartment","Entire home/apt",2,75,"$75","within a few hours",0.9,10,9,1950,7.57609734062311,75,4.33073334028633,2.30258509299405,1.34807314829969,1.68819430161341,4.52178857704904,1.09861228866811,1.4142135623731,0.641853886172395
"5169",2.85,"Apartment","Private room",2,79,"$158","within a few hours",0.85,8,8,316,5.75890177387728,79,4.38202663467388,2.19722457733622,1.34807314829969,1.68819430161341,4.61512051684126,1.09861228866811,1.4142135623731,0.615185639090233
"5170",2.85,"Bed & Breakfast","Private room",2,80,"$160","within an hour",1,10,9,1600,7.37838371299671,80,4.39444915467244,2.30258509299405,1.34807314829969,1.68819430161341,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"5171",2.85,"Apartment","Entire home/apt",3,100,"$250","within a day",0.71,10,10,1000,6.90875477931522,125,4.61512051684126,2.39789527279837,1.34807314829969,1.68819430161341,4.61512051684126,1.38629436111989,1.73205080756888,0.536493370514568
"5172",2.85,"House","Entire home/apt",2,130,"$260","within a few hours",1,10,9,2600,7.86365126544865,130,4.87519732320115,2.30258509299405,1.34807314829969,1.68819430161341,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"5173",2.85,"Apartment","Entire home/apt",4,150,"$450","within a day",1,10,10,900,6.80350525760834,150,5.01727983681492,2.39789527279837,1.34807314829969,1.68819430161341,4.61512051684126,1.6094379124341,2,0.693147180559945
"5174",2.85,"Apartment","Entire home/apt",2,99,"$396","within a day",0.5,10,10,792,6.67582322163485,99,4.60517018598809,2.39789527279837,1.34807314829969,1.68819430161341,4.61512051684126,1.09861228866811,1.4142135623731,0.405465108108164
"5175",2.85,"Apartment","Entire home/apt",2,90,"$270","within an hour",1,10,9,4320,8.37124213593193,90,4.51085950651685,2.30258509299405,1.34807314829969,1.68819430161341,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5176",2.85,"Apartment","Entire home/apt",2,85,"$170","within an hour",1,10,9,11560,9.35539264367532,85,4.45434729625351,2.30258509299405,1.34807314829969,1.68819430161341,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5177",2.85,"Apartment","Entire home/apt",2,120,"$120","within an hour",1,9,8,720,6.58063913728495,120,4.79579054559674,2.19722457733622,1.34807314829969,1.68819430161341,4.47733681447821,1.09861228866811,1.4142135623731,0.693147180559945
"5178",2.84,"Apartment","Private room",2,50,"$100","within a few hours",1,9,9,1400,7.24494154633701,50,3.93182563272433,2.30258509299405,1.34547236659964,1.68522995463527,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"5179",2.84,"Apartment","Entire home/apt",4,250,"$750","within a few hours",1,10,10,3000,8.00670084544037,250,5.52545293913178,2.39789527279837,1.34547236659964,1.68522995463527,4.61512051684126,1.6094379124341,2,0.693147180559945
"5180",2.84,"Apartment","Private room",2,70,"$70","within a day",0.67,10,8,140,4.94875989037817,70,4.26267987704132,2.19722457733622,1.34547236659964,1.68522995463527,4.61512051684126,1.09861228866811,1.4142135623731,0.512823626428664
"5181",2.84,"Loft","Entire home/apt",2,82,"$164","within a day",1,8,8,328,5.79605775076537,82,4.4188406077966,2.19722457733622,1.34547236659964,1.68522995463527,4.39444915467244,1.09861228866811,1.4142135623731,0.693147180559945
"5182",2.84,"Apartment","Private room",2,60,"$60","within a day",1,10,10,960,6.86797440897029,60,4.11087386417331,2.39789527279837,1.34547236659964,1.68522995463527,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"5183",2.84,"Apartment","Entire home/apt",2,55,"$165","within a few hours",1,10,10,990,6.89871453432999,55,4.02535169073515,2.39789527279837,1.34547236659964,1.68522995463527,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5184",2.84,"Apartment","Entire home/apt",8,100,"$480","within a day",0.88,8,10,960,6.86797440897029,160,4.61512051684126,2.39789527279837,1.34547236659964,1.68522995463527,4.61512051684126,2.19722457733622,2.82842712474619,0.631271776841858
"5185",2.84,"Apartment","Entire home/apt",7,100,"$360","within a day",0.88,9,9,3600,8.18896686364888,180,4.61512051684126,2.30258509299405,1.34547236659964,1.68522995463527,4.57471097850338,2.07944154167984,2.64575131106459,0.631271776841858
"5186",2.84,"Apartment","Entire home/apt",6,250,"$500","within a few hours",1,10,10,7000,8.8538082749772,250,5.52545293913178,2.39789527279837,1.34547236659964,1.68522995463527,4.58496747867057,1.94591014905531,2.44948974278318,0.693147180559945
"5187",2.84,"House","Entire home/apt",4,200,"$800","within a few hours",0.71,6,10,3200,8.07121853996986,200,5.30330490805908,2.39789527279837,1.34547236659964,1.68522995463527,4.61512051684126,1.6094379124341,2,0.536493370514568
"5188",2.84,"Apartment","Entire home/apt",4,140,"$420","within a day",1,10,10,3360,8.11999382772511,140,4.94875989037817,2.39789527279837,1.34547236659964,1.68522995463527,4.61512051684126,1.6094379124341,2,0.693147180559945
"5189",2.84,"Apartment","Entire home/apt",4,85,"$170","within a day",0.92,10,10,680,6.52356230614951,85,4.45434729625351,2.39789527279837,1.34547236659964,1.68522995463527,4.61512051684126,1.6094379124341,2,0.65232518603969
"5190",2.84,"Apartment","Shared room",5,50,"$100","within a day",0.54,10,9,800,6.68586094706836,100,3.93182563272433,2.30258509299405,1.34547236659964,1.68522995463527,4.51085950651685,1.79175946922805,2.23606797749979,0.431782416425538
"5191",2.84,"Apartment","Entire home/apt",2,100,"$300","within a day",0.8,9,9,1800,7.49609734517596,100,4.61512051684126,2.30258509299405,1.34547236659964,1.68522995463527,4.61512051684126,1.09861228866811,1.4142135623731,0.587786664902119
"5192",2.84,"House","Private room",3,65,"$85","within a day",0.52,4,9,340,5.83188247728352,85,4.18965474202643,2.30258509299405,1.34547236659964,1.68522995463527,4.51085950651685,1.38629436111989,1.73205080756888,0.418710334858185
"5193",2.84,"Apartment","Entire home/apt",3,135,"$270","within a few hours",1,10,9,1620,7.39079852173568,135,4.91265488573605,2.30258509299405,1.34547236659964,1.68522995463527,4.54329478227,1.38629436111989,1.73205080756888,0.693147180559945
"5194",2.83,"Apartment","Entire home/apt",2,115,"$345","within an hour",1,10,8,690,6.53813982376767,115,4.75359019110636,2.19722457733622,1.34286480319255,1.68226038412607,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5195",2.83,"Apartment","Entire home/apt",4,90,"$180","within a day",0.63,10,10,1440,7.27309259599952,90,4.51085950651685,2.39789527279837,1.34286480319255,1.68226038412607,4.56434819146784,1.6094379124341,2,0.488580014818671
"5196",2.83,"Apartment","Entire home/apt",1,120,"$120","within an hour",1,10,10,1440,7.27309259599952,120,4.79579054559674,2.39789527279837,1.34286480319255,1.68226038412607,4.57471097850338,0.693147180559945,1,0.693147180559945
"5197",2.83,"Apartment","Entire home/apt",2,100,"$100","within a day",0.91,8,9,1600,7.37838371299671,100,4.61512051684126,2.30258509299405,1.34286480319255,1.68226038412607,4.51085950651685,1.09861228866811,1.4142135623731,0.647103242058539
"5198",2.83,"Apartment","Entire home/apt",4,90,"$90","within a few hours",0.75,10,8,180,5.19849703126583,90,4.51085950651685,2.19722457733622,1.34286480319255,1.68226038412607,4.39444915467244,1.6094379124341,2,0.559615787935423
"5199",2.83,"Apartment","Entire home/apt",4,150,"$300","within a day",0.88,10,10,600,6.39859493453521,150,5.01727983681492,2.39789527279837,1.34286480319255,1.68226038412607,4.61512051684126,1.6094379124341,2,0.631271776841858
"5200",2.83,"Apartment","Entire home/apt",4,140,"$140","within a few hours",0.9,9,9,560,6.3297209055227,140,4.94875989037817,2.30258509299405,1.34286480319255,1.68226038412607,4.51085950651685,1.6094379124341,2,0.641853886172395
