host_id,host_name,host_since_year,host_since_anniversary,Customer Since,Age in years,id,neighbourhood_cleansed,city,city_translated,state,state_translated,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type, price ,guests_included,extra_people,minimum_nights,customers @ 50% review rate," Daily Rev per 2 guests, unless limited to 1 ", Min Nights , Total Rev ,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
16231363,Barbara,2014,6/1,6/1/14,3.12,3202969,Oud-Noord,Amsterdam,Amsterdam,North Holland,,1034 ZD,Netherlands,52.40013648,4.920414897,House,Private room,2,1,1,2,Real Bed, $75 ,1,0,2,0, $75 , $150 , $-   ,N/A,N/A,0,,,,,,,
16237464,Joris & Hanneke,2014,6/1,6/1/14,3.12,3204411,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1017 xj,Netherlands,52.35906721,4.896005241,Apartment,Entire home/apt,4,1,2,4,Real Bed, $175 ,1,0,3,8, $175 , $525 ," $4,200 ",within a few hours,1,4,100,10,10,10,10,10,10
16237491,Jennifer,2014,6/1,6/1/14,3.12,3211321,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1053,Netherlands,52.36740436,4.876895912,Apartment,Entire home/apt,3,1,0,2,Real Bed, $100 ,0,0,2,26, $100 , $200 ," $5,200 ",a few days or more,0.33,13,96,10,9,10,10,10,9
16247651,Renate,2014,6/1,6/1/14,3.12,3955446,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1057 ET,Netherlands,52.36987016,4.855828042,Apartment,Private room,2,1,1,1,Real Bed, $65 ,1,0,2,8, $65 , $130 ," $1,040 ",within a few hours,1,4,100,10,10,10,10,9,10
16248339,Marianne,2014,6/1,6/1/14,3.12,3428947,Oud-Oost,Amsterdam,Amsterdam,North Holland,,1091 XS,Netherlands,52.35323812,4.917103241,Apartment,Entire home/apt,4,1,1,2,Real Bed, $88 ,2,10,2,10, $88 , $176 ," $1,760 ",within an hour,1,5,96,9,10,10,10,10,9
16255105,Marina,2014,6/1,6/1/14,3.12,3275215,Zuid,Amsterdam,Amsterdam,North Holland,,1071RE,Netherlands,52.3529326,4.874926533,Apartment,Entire home/apt,5,3,3,3,Real Bed, $399 ,1,0,2,4, $399 , $798 ," $3,192 ",within a day,0.75,2,90,10,10,10,10,9,9
16270015,RAdboud,2014,6/2,6/2/14,3.11,5426980,Bos en Lommer,Amsterdam,Amsterdam,Noord-Holland,,`1055tk,Netherlands,52.37794605,4.858864841,Apartment,Entire home/apt,2,1,1,3,Real Bed, $95 ,0,0,3,0, $95 , $285 , $-   ,within an hour,1,0,,,,,,,
16270015,RAdboud,2014,6/2,6/2/14,3.11,4763633,Bos en Lommer,Amsterdam,Amsterdam,Noord-Holland,,1055 tk,Netherlands,52.37887037,4.859112576,Apartment,Private room,2,1,1,2,Real Bed, $60 ,0,0,2,8, $60 , $120 , $960 ,within an hour,1,4,85,10,7,10,10,9,9
16274382,Gina,2014,6/2,6/2/14,3.11,3583322,Oud-Oost,Amsterdam,Amsterdam,North Holland,,1091 RX,Netherlands,52.3573967,4.908680546,Apartment,Entire home/apt,4,1,2,3,Real Bed, $200 ,4,30,2,14, $200 , $400 ," $5,600 ",within a few hours,1,7,97,10,10,10,10,9,9
16274382,Gina,2014,6/2,6/2/14,3.11,4636051,Oud-Oost,Amsterdam,Amsterdam,Noord-Holland,,1091 RX,Netherlands,52.35708912,4.907156302,Bed & Breakfast,Private room,3,0.5,1,2,Real Bed, $150 ,2,30,1,0, $150 , $150 , $-   ,within a few hours,1,0,,,,,,,
16274382,Gina,2014,6/2,6/2/14,3.11,5845321,Oud-Noord,Amsterdam,Amsterdam,Noord-Holland,,1021,Netherlands,52.38362414,4.912750706,Apartment,Entire home/apt,3,1,1,1,Real Bed, $125 ,2,30,2,0, $125 , $250 , $-   ,within a few hours,1,0,,,,,,,
16274382,Gina,2014,6/2,6/2/14,3.11,3625179,Oud-Oost,Amsterdam,Amsterdam,North Holland,,1091 RX,Netherlands,52.35675638,4.907295297,Apartment,Private room,2,0.5,1,3,Real Bed, $80 ,2,30,2,46, $80 , $160 ," $7,360 ",within a few hours,1,23,96,10,9,10,10,10,9
16274382,Gina,2014,6/2,6/2/14,3.11,5722615,Oud-Oost,Amsterdam,Amsterdam,Noord-Holland,,1091 RX,Netherlands,52.3587201,4.9090401,Bed & Breakfast,Private room,2,0.5,1,1,Real Bed, $150 ,2,0,2,0, $150 , $300 , $-   ,within a few hours,1,0,,,,,,,
16276901,Rika,2014,6/2,6/2/14,3.11,3213774,Zuid,Amsterdam,Amsterdam,North Holland,,1075GP,Netherlands,52.34891703,4.857971547,Apartment,Private room,2,1,1,2,Real Bed, $49 ,1,25,3,44, $74 , $222 ," $9,768 ",within an hour,1,22,96,10,10,10,10,9,9
16286936,Amrit,2014,6/2,6/2/14,3.11,5292162,Slotervaart,Amsterdam,Amsterdam,NH,,1058 TN,Netherlands,52.35521078,4.844301837,House,Entire home/apt,5,1,3,3,Real Bed, $250 ,1,0,2,0, $250 , $500 , $-   ,within a few hours,1,0,,,,,,,
16295768,Lara,2014,6/2,6/2/14,3.11,3837024,Buitenveldert - Zuidas,Amsterdam,Amsterdam,North Holland,,1081,Netherlands,52.32615477,4.860751008,Apartment,Entire home/apt,2,1,1,1,Futon, $85 ,1,0,1,6, $85 , $85 , $510 ,within a few hours,0.8,3,100,9,10,7,10,9,9
16297166,Carmen,2014,6/2,6/2/14,3.11,3291895,Centrum-West,Amsterdam,Amsterdam,North Holland,,1012 RZ,Netherlands,52.37663814,4.893840484,Apartment,Entire home/apt,4,1,1,3,Real Bed, $199 ,4,25,2,26, $199 , $398 ," $10,348 ",within a few hours,0.85,13,86,8,7,10,10,10,9
16316242,David,2014,6/3,6/3/14,3.11,3222146,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015 GN,Netherlands,52.38176222,4.881690477,Apartment,Entire home/apt,4,1.5,3,4,Real Bed, $160 ,1,0,3,24, $160 , $480 ," $11,520 ",within a few hours,1,12,85,10,8,9,10,10,9
16317622,Camila,2014,6/3,6/3/14,3.11,3224057,Slotervaart,Amsterdam,Amsterdam,North Holland,,1062,Netherlands,52.36547802,4.84211588,Apartment,Entire home/apt,10,1.5,3,3,Real Bed, $165 ,6,30,5,14, $165 , $825 ," $11,550 ",N/A,N/A,7,89,9,9,9,9,8,9
16322922,Cindy En Marc,2014,6/3,6/3/14,3.11,3224028,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1079NE,Netherlands,52.34138692,4.911761955,Apartment,Entire home/apt,3,1,2,2,Real Bed, $110 ,2,20,2,2, $110 , $220 , $440 ,within a few hours,1,1,100,10,10,10,10,8,10
16330517,Tiana,2014,6/3,6/3/14,3.11,3226204,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015,Netherlands,52.3800014,4.881399736,Apartment,Private room,2,1,1,2,Real Bed, $70 ,1,0,6,0, $70 , $420 , $-   ,N/A,N/A,0,,,,,,,
16341715,Theye,2014,6/3,6/3/14,3.11,3228769,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1011 TZ,Netherlands,52.3690335,4.911529339,Apartment,Entire home/apt,6,2,3,6,Real Bed, $200 ,3,20,5,2, $200 ," $1,000 "," $2,000 ",within a day,1,1,100,10,8,10,10,10,10
16342713,Marieke,2014,6/3,6/3/14,3.11,3229023,Bos en Lommer,Amsterdam,Amsterdam,North Holland,,1056,Netherlands,52.37622935,4.861104231,Apartment,Entire home/apt,2,1,2,1,Real Bed, $80 ,2,10,1,6, $80 , $80 , $480 ,within a few hours,1,3,99,10,10,10,10,9,10
16343704,Eva,2014,6/3,6/3/14,3.11,4159492,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1073,Netherlands,52.35365572,4.901432841,Apartment,Entire home/apt,2,1,1,2,Real Bed, $95 ,1,0,2,22, $95 , $190 ," $4,180 ",within a few hours,1,11,96,10,10,10,10,10,9
16355757,Chloe,2014,6/3,6/3/14,3.11,4504711,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1056,Netherlands,52.37093582,4.847981974,Apartment,Entire home/apt,2,1,1,1,Real Bed, $100 ,2,50,2,2, $100 , $200 , $400 ,N/A,N/A,1,100,8,10,6,8,8,8
16364122,Baukje,2014,6/4,6/4/14,3.11,3233235,Zuid,Amsterdam,Amsterdam,North Holland,,1059 AK,Netherlands,52.35051497,4.849911996,Apartment,Entire home/apt,2,1,1,1,Real Bed, $80 ,1,0,2,6, $80 , $160 , $960 ,within a day,0.76,3,100,9,9,10,10,8,8
16367084,Tineke,2014,6/4,6/4/14,3.11,3234027,Zuid,Amsterdam,Amsterdam,Nl,,1017,Netherlands,52.36091257,4.884394965,Apartment,Entire home/apt,3,1,2,3,Real Bed, $116 ,2,40,2,52, $116 , $232 ," $12,064 ",within a day,0.56,26,84,9,8,10,10,9,9
16367909,Marlise,2014,6/4,6/4/14,3.11,4914896,Oud-Noord,Amsterdam,Amsterdam,Noord-Holland,,1021 NR,Netherlands,52.38123077,4.917438472,Apartment,Entire home/apt,3,1,1,2,Real Bed, $85 ,2,30,1,58, $85 , $85 ," $4,930 ",within an hour,1,29,98,10,10,10,10,9,9
16367909,Marlise,2014,6/4,6/4/14,3.11,3234748,Oud-Noord,Amsterdam,Amsterdam,North Holland,,1031,Netherlands,52.38791087,4.914881157,Apartment,Private room,2,1,1,1,Real Bed, $65 ,1,0,1,174, $65 , $65 ," $11,310 ",within an hour,1,87,91,9,9,10,10,9,9
16368447,Ronald,2014,6/4,6/4/14,3.11,3234385,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015 KD,Netherlands,52.38113199,4.884547175,Apartment,Entire home/apt,2,1,1,1,Real Bed, $170 ,2,25,1,6, $170 , $170 ," $1,020 ",within a few hours,1,3,100,10,10,10,10,10,8
16382972,Thomas,2014,6/4,6/4/14,3.11,4715273,Geuzenveld - Slotermeer,Amsterdam,Amsterdam,Noord-Holland,,1063,Netherlands,52.38052628,4.820681391,Apartment,Private room,2,1,1,1,Real Bed, $38 ,1,10,1,2, $48 , $48 , $96 ,within a few hours,0.9,1,80,,,,,,
16389134,Rutger,2014,6/4,6/4/14,3.11,3764512,Zuid,Amsterdam,Amsterdam,North Holland,,1075 GH,Netherlands,52.35380548,4.865189039,Apartment,Private room,2,1,1,1,Real Bed, $110 ,1,0,2,12, $110 , $220 ," $2,640 ",within an hour,1,6,93,10,10,10,10,9,9
16389165,Matt,2014,6/4,6/4/14,3.11,3239214,Slotervaart,Amsterdam,Amsterdam,North Holland,,1065,Netherlands,52.35437096,4.830080456,Apartment,Private room,2,1,1,1,Real Bed, $54 ,1,0,1,0, $54 , $54 , $-   ,N/A,N/A,0,,,,,,,
16389165,Matt,2014,6/4,6/4/14,3.11,3248938,Slotervaart,Amsterdam,Amsterdam,North Holland,,1066tx,Netherlands,52.35306572,4.829730372,Apartment,Private room,2,1,1,1,Real Bed, $54 ,1,0,1,2, $54 , $54 , $108 ,N/A,N/A,1,80,8,8,10,10,6,6
16391242,Geraldine,2014,6/4,6/4/14,3.11,4239772,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015 TT,Netherlands,52.37511214,4.876972201,Apartment,Entire home/apt,4,2,3,4,Real Bed, $230 ,4,57,3,6, $230 , $690 ," $4,140 ",within a day,0.7,3,100,10,10,10,10,10,10
16416990,Lotte,2014,6/5,6/5/14,3.11,3245433,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1074 XN,Netherlands,52.35467062,4.902040174,Apartment,Entire home/apt,4,1,1,1,Real Bed, $110 ,2,10,2,8, $110 , $220 ," $1,760 ",within a day,0.69,4,100,10,10,10,10,10,10
16429646,Charlotte,2014,6/5,6/5/14,3.11,3248235,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1058 DG,Netherlands,52.36040625,4.856507744,Apartment,Entire home/apt,2,1,1,1,Real Bed, $89 ,1,0,2,30, $89 , $178 ," $5,340 ",within a day,0.85,15,93,10,10,10,10,9,9
16431396,Juan,2014,6/5,6/5/14,3.11,5222905,Centrum-West,Amsterdam,Amsterdam,Noord-Holland,,1016 RX,Netherlands,52.37090473,4.881054208,Apartment,Entire home/apt,4,1.5,2,2,Real Bed, $229 ,1,0,3,0, $229 , $687 , $-   ,N/A,N/A,0,,,,,,,
16453699,Willem,2014,6/6,6/6/14,3.10,4268124,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1073,Netherlands,52.35102909,4.894341938,Apartment,Shared room,1,1,1,2,Real Bed, $55 ,1,0,1,4, $55 , $55 , $220 ,within a day,0.67,2,80,6,7,10,10,9,7
16454411,Dubravko,2014,6/6,6/6/14,3.10,3253235,Westerpark,Amsterdam,Amsterdam,Noord-Holland,,1013wd,Netherlands,52.39108719,4.876314741,Apartment,Entire home/apt,2,1,1,1,Real Bed, $75 ,0,0,1,4, $75 , $75 , $300 ,N/A,N/A,2,100,8,10,10,10,9,9
16460839,Derek,2014,6/6,6/6/14,3.10,4544723,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1073,Netherlands,52.35210953,4.90229577,Apartment,Private room,2,1,1,1,Real Bed, $92 ,1,0,1,2, $92 , $92 , $184 ,N/A,N/A,1,80,10,8,10,8,10,8
16467039,Esther,2014,6/6,6/6/14,3.10,3381570,Buitenveldert - Zuidas,Amsterdam,Amsterdam,Noord-Holland,,1082,Netherlands,52.33090198,4.875845871,Apartment,Private room,2,1,1,2,Real Bed, $44 ,1,25,1,74, $69 , $69 ," $5,106 ",within a few hours,0.97,37,91,9,10,9,9,8,9
16469296,Arian,2014,6/6,6/6/14,3.10,3422742,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015 NL,Netherlands,52.37827922,4.881256305,Apartment,Entire home/apt,4,1,1,2,Real Bed, $95 ,2,35,2,34, $95 , $190 ," $6,460 ",within a few hours,1,17,94,9,10,10,10,10,9
16518310,Svetlana,2014,6/8,6/8/14,3.10,3407896,Westerpark,Amsterdam,Amsterdam,North Holland,,1052 WT,Netherlands,52.37457574,4.869054118,Apartment,Entire home/apt,4,2,2,4,Real Bed, $99 ,2,40,2,14, $99 , $198 ," $2,772 ",within a day,1,7,89,9,8,9,9,7,9
16537350,Sanne,2014,6/8,6/8/14,3.10,5810625,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,,1011 VL,Netherlands,52.36810143,4.909173033,Apartment,Entire home/apt,2,1,1,1,Real Bed, $119 ,1,0,3,0, $119 , $357 , $-   ,within a day,1,0,,,,,,,
16539213,Laura,2014,6/8,6/8/14,3.10,3320343,Oud-Noord,Amsterdam,Amsterdam,North Holland,,1023 CW,Netherlands,52.38986817,4.948442744,House,Entire home/apt,3,1,1,2,Real Bed, $75 ,2,0,2,6, $75 , $150 , $900 ,within a few hours,1,3,100,10,10,10,10,10,9
16562065,Frederiek,2014,6/9,6/9/14,3.10,3623618,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1073 GV,Netherlands,52.35114893,4.900560906,Apartment,Entire home/apt,2,1,1,1,Real Bed, $90 ,1,0,2,10, $90 , $180 ," $1,800 ",within a few hours,0.8,5,96,10,10,10,10,10,10
16562704,Wilma,2014,6/9,6/9/14,3.10,4340105,Westerpark,Amsterdam,Amsterdam,North Holland,,1052 LX,Netherlands,52.37343227,4.869764314,Apartment,Entire home/apt,2,1,1,1,Real Bed, $120 ,1,0,1,4, $120 , $120 , $480 ,within a few hours,1,2,100,10,10,10,10,10,10
16567328,Thea,2014,6/9,6/9/14,3.10,3905287,Bijlmer-Oost,Amsterdam-Zuidoost,Amsterdam,North Holland,,1103,Netherlands,52.31978425,4.962587247,Apartment,Shared room,2,1,1,1,Real Bed, $60 ,1,10,1,30, $70 , $70 ," $2,100 ",within an hour,1,15,88,9,9,9,9,8,9
16568453,Jasmine,2014,6/9,6/9/14,3.10,3280657,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1072 XP,Netherlands,52.35739981,4.888856219,Apartment,Entire home/apt,2,1,2,2,Real Bed, $165 ,1,0,1,18, $165 , $165 ," $2,970 ",within a few hours,1,9,93,9,10,10,10,10,9
16574230,Robert,2014,6/9,6/9/14,3.10,3278963,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1072 NC,Netherlands,52.35513425,4.887873517,Apartment,Private room,1,1,1,1,Real Bed, $55 ,1,0,1,34, $55 , $55 ," $1,870 ",within a few hours,0.8,17,93,9,9,10,10,10,9
16582432,Kerstin,2014,6/9,6/9/14,3.10,3280939,Zuid,Amsterdam,Amsterdam,North Holland,,1071,Netherlands,52.3521452,4.878553582,Apartment,Entire home/apt,5,1,3,6,Real Bed, $270 ,1,0,2,4, $270 , $540 ," $2,160 ",within a day,0.5,2,100,10,10,10,10,9,9
16587129,Roel,2014,6/9,6/9/14,3.10,3352506,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1017,Netherlands,52.36297526,4.884257418,Apartment,Entire home/apt,2,1,1,1,Real Bed, $179 ,2,0,1,6, $179 , $179 ," $1,074 ",within a few hours,1,3,93,9,9,10,10,9,9
16601871,Evert,2014,6/10,6/10/14,3.09,3399490,Centrum-West,Amsterdam,Amsterdam,NH,,1016 SK,Netherlands,52.36954167,4.877818359,Apartment,Entire home/apt,4,1,1,2,Real Bed, $130 ,3,25,1,36, $130 , $130 ," $4,680 ",within a few hours,1,18,98,10,10,10,10,10,9
16602759,Martijn,2014,6/10,6/10/14,3.09,3285009,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1072 TE,Netherlands,52.35330161,4.893694932,Apartment,Private room,2,1,1,1,Real Bed, $70 ,1,0,1,112, $70 , $70 ," $7,840 ",within a day,0.86,56,89,9,9,9,9,9,9
16607472,Bo,2014,6/10,6/10/14,3.09,4385071,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1053 ZA,Netherlands,52.37067821,4.87396585,Apartment,Entire home/apt,4,1,1,1,Real Bed, $150 ,2,25,2,14, $150 , $300 ," $4,200 ",within an hour,1,7,97,10,10,10,10,9,9
16607835,Martine & Richard,2014,6/10,6/10/14,3.09,3286293,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1018 Xe,Netherlands,52.36082917,4.909704268,Apartment,Entire home/apt,6,1.5,3,3,Real Bed, $400 ,1,0,5,20, $400 ," $2,000 "," $40,000 ",within a few hours,0.9,10,98,10,10,10,10,9,9
16612188,Marcel,2014,6/10,6/10/14,3.09,5866530,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,Noord-Holland,,1019 HB,Netherlands,52.37482025,4.927996165,Apartment,Entire home/apt,2,1,1,3,Real Bed, $175 ,1,0,4,0, $175 , $700 , $-   ,within an hour,1,0,,,,,,,
16612244,Sofiane,2014,6/10,6/10/14,3.09,3287379,De Baarsjes - Oud-West,Amsterdam,Amsterdam,Noord-Holland,,1057PL,Netherlands,52.36843132,4.860588306,Apartment,Private room,2,1,1,1,Real Bed, $65 ,1,40,1,0, $105 , $105 , $-   ,within an hour,1,0,,,,,,,
16612244,Sofiane,2014,6/10,6/10/14,3.09,3929844,De Baarsjes - Oud-West,Amsterdam,Amsterdam,Noord-Holland,,1057 PL,Netherlands,52.36973932,4.861141718,Apartment,Private room,2,1,1,2,Real Bed, $55 ,1,40,1,80, $95 , $95 ," $7,600 ",within an hour,1,40,94,9,10,9,10,9,9
16612434,Heleen,2014,6/10,6/10/14,3.09,4271771,Westerpark,Amsterdam,Amsterdam,North Holland,,1052 ST,Netherlands,52.37228052,4.869681171,Apartment,Entire home/apt,2,1,1,1,Real Bed, $85 ,1,0,2,4, $85 , $170 , $680 ,within a day,1,2,100,10,10,10,10,10,10
16612806,Thomas,2014,6/10,6/10/14,3.09,3287537,Buitenveldert - Zuidas,Badhoevedorp,Badhoevedorp,North Holland,,1171 NV,Netherlands,52.32409295,4.81716331,House,Entire home/apt,3,1,1,3,Real Bed, $125 ,1,0,2,10, $125 , $250 ," $2,500 ",within an hour,1,5,92,9,8,10,10,9,9
16619309,Paul,2014,6/10,6/10/14,3.09,3390543,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1073XR,Netherlands,52.3560029,4.895156048,House,Entire home/apt,16,3,6,9,Real Bed, $300 ,4,50,2,52, $300 , $600 ," $31,200 ",within an hour,1,26,93,9,9,9,10,9,9
16622153,Leon,2014,6/10,6/10/14,3.09,5334996,De Baarsjes - Oud-West,Amsterdam,Amsterdam,NH,,1015,Netherlands,52.37073449,4.874947214,Apartment,Entire home/apt,4,1.5,2,2,Real Bed, $179 ,2,25,2,14, $179 , $358 ," $5,012 ",within an hour,1,7,100,10,10,10,10,10,10
16622153,Leon,2014,6/10,6/10/14,3.09,4011327,Centrum-West,Amsterdam,Amsterdam,North Holland,,1012 GL,Netherlands,52.36876786,4.894389207,Apartment,Entire home/apt,4,2,2,2,Real Bed, $200 ,2,25,2,68, $200 , $400 ," $27,200 ",within an hour,1,34,96,10,10,10,10,10,9
16622153,Leon,2014,6/10,6/10/14,3.09,3289935,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015,Netherlands,52.37591862,4.880707496,Apartment,Entire home/apt,2,1,1,1,Real Bed, $150 ,2,0,2,14, $150 , $300 ," $4,200 ",within an hour,1,7,97,10,10,9,10,10,9
16626677,Kees,2014,6/10,6/10/14,3.09,4697911,Noord-Oost,Amsterdam,Amsterdam,Noord-Holland,,1024 EZ,Netherlands,52.3991273,4.953999698,House,Entire home/apt,6,1.5,4,6,Real Bed, $100 ,1,0,6,2, $100 , $600 ," $1,200 ",within a few hours,1,1,100,8,8,10,10,8,10
16628179,Gwen,2014,6/10,6/10/14,3.09,4674827,Buitenveldert - Zuidas,Amsterdam,Amsterdam,Noord-Holland,,1082,Netherlands,52.33715584,4.873645584,Apartment,Private room,2,1,1,1,Real Bed, $125 ,1,0,1,0, $125 , $125 , $-   ,within an hour,1,0,,,,,,,
16628179,Gwen,2014,6/10,6/10/14,3.09,5805348,Buitenveldert - Zuidas,Amsterdam,Amsterdam,Noord-Holland,,1082 mc,Netherlands,52.33626903,4.869893585,Apartment,Entire home/apt,2,1,1,1,Real Bed, $100 ,1,0,1,0, $100 , $100 , $-   ,within an hour,1,0,,,,,,,
16631118,Alex,2014,6/10,6/10/14,3.09,3761686,Watergraafsmeer,Amsterdam,Amsterdam,North Holland,,1098 NK,Netherlands,52.35356858,4.940146702,House,Private room,3,1,1,2,Real Bed, $99 ,2,50,2,22, $99 , $198 ," $4,356 ",within an hour,1,11,93,10,10,10,10,9,8
16634990,Cozy Room,2014,6/10,6/10/14,3.09,3292791,De Aker - Nieuw Sloten,Amsterdam,Amsterdam,North Holland,,1066 HT,Netherlands,52.34419147,4.813567224,House,Private room,1,2,1,1,Real Bed, $49 ,0,0,2,30, $49 , $98 ," $2,940 ",within a day,0.79,15,96,10,9,9,10,9,9
16650470,Jelmer,2014,6/11,6/11/14,3.09,3295641,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1073 AT,Netherlands,52.36409834,4.886253076,Apartment,Entire home/apt,2,1,1,1,Real Bed, $75 ,1,0,4,8, $75 , $300 ," $2,400 ",N/A,N/A,4,75,8,10,8,10,9,8
16675542,Pakho Jack,2014,6/11,6/11/14,3.09,3301942,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1018 AV,Netherlands,52.36360379,4.917928554,Apartment,Entire home/apt,8,1,3,3,Real Bed, $138 ,4,40,2,76, $138 , $276 ," $20,976 ",within a few hours,1,38,79,8,9,9,9,8,8
16678287,Jeliza,2014,6/11,6/11/14,3.09,3302435,Centrum-West,Amsterdam,Amsterdam,North Holland,,1012 PL,Netherlands,52.37176207,4.89184917,Apartment,Entire home/apt,2,1,1,1,Futon, $98 ,1,0,3,16, $98 , $294 ," $4,704 ",a few days or more,0.18,8,85,9,7,9,9,9,8
16685524,Courtney & Gijs,2014,6/11,6/11/14,3.09,4620371,Westerpark,Amsterdam,Amsterdam,North Holland,,1051,Netherlands,52.37480895,4.868137179,Apartment,Entire home/apt,2,1,1,1,Real Bed, $135 ,1,10,1,0, $145 , $145 , $-   ,N/A,N/A,0,,,,,,,
16698993,Nathalie,2014,6/12,6/12/14,3.09,3371097,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1017 BJ,Netherlands,52.3662114,4.891460442,House,Entire home/apt,6,1,3,3,Real Bed, $310 ,4,0,3,0, $310 , $930 , $-   ,N/A,N/A,0,,,,,,,
16700649,Jord,2014,6/12,6/12/14,3.09,3307124,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,North Holland,,1094 CE,Netherlands,52.36597658,4.937067509,Apartment,Private room,2,1,1,1,Real Bed, $70 ,1,0,2,30, $70 , $140 ," $4,200 ",within a day,1,15,91,9,9,10,9,9,9
16705090,Heleen,2014,6/12,6/12/14,3.09,3308196,Oud-Noord,Amsterdam,Amsterdam,North Holland,,1023,Netherlands,52.38753549,4.946008431,House,Entire home/apt,5,1.5,4,6,Real Bed, $165 ,1,0,5,0, $165 , $825 , $-   ,within a few hours,1,0,,,,,,,
16707861,Manuel,2014,6/12,6/12/14,3.09,3309416,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1056,Netherlands,52.37325193,4.861664745,Apartment,Entire home/apt,6,2,3,3,Real Bed, $180 ,4,45,3,22, $180 , $540 ," $11,880 ",within a day,0.89,11,89,10,9,9,10,9,9
16709230,Mitchell,2014,6/12,6/12/14,3.09,3309146,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1079,Netherlands,52.34472437,4.906330521,Apartment,Entire home/apt,6,1,2,2,Real Bed, $249 ,4,40,1,2, $249 , $249 , $498 ,N/A,N/A,1,100,10,10,10,10,10,10
16712573,Pelle,2014,6/12,6/12/14,3.09,3309817,Zuid,Amsterdam,Amsterdam,North Holland,,1075 XL,Netherlands,52.35464558,4.855568916,Apartment,Private room,1,1,1,1,Real Bed, $45 ,1,0,1,22, $45 , $45 , $990 ,N/A,N/A,11,82,9,8,10,9,10,8
16714576,Sanne,2014,6/12,6/12/14,3.09,3310191,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1018 XX,Netherlands,52.37207274,4.918172303,Apartment,Entire home/apt,5,1.5,3,3,Real Bed, $200 ,1,0,1,6, $200 , $200 ," $1,200 ",N/A,N/A,3,100,9,9,10,10,9,9
16716337,Ewout,2014,6/12,6/12/14,3.09,3310490,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054,Netherlands,52.36223795,4.864089046,Apartment,Entire home/apt,2,1,1,1,Real Bed, $125 ,1,0,1,0, $125 , $125 , $-   ,within an hour,1,0,,,,,,,
16720678,Christa,2014,6/12,6/12/14,3.09,3311317,IJburg - Zeeburgereiland,Amsterdam,Amsterdam,North Holland,,1087 GT,Netherlands,52.3554538,4.997709639,House,Entire home/apt,4,1,3,3,Real Bed, $110 ,1,0,1,0, $110 , $110 , $-   ,within a day,0.6,0,,,,,,,
16730323,Michel,2014,6/13,6/13/14,3.08,3313110,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054we,Netherlands,52.36059851,4.85831041,Apartment,Entire home/apt,3,1,2,3,Real Bed, $160 ,1,0,1,0, $160 , $160 , $-   ,within a day,0.76,0,,,,,,,
16732934,Nora,2014,6/13,6/13/14,3.08,4949601,Westerpark,Amsterdam,Amsterdam,NH,,1051gx,Netherlands,52.38322214,4.870392077,Apartment,Entire home/apt,2,1,1,1,Real Bed, $103 ,1,40,1,0, $143 , $143 , $-   ,within a day,0.8,0,,,,,,,
